peak_98	1	6475399	6475400	-
peak_99	1	6527124	6527125	+
peak_100	1	6530638	6530639	-
peak_101	1	6536029	6536030	-
peak_102	1	6536160	6536161	-
peak_103	1	6536161	6536162	-
peak_104	1	6536163	6536164	-
peak_105	1	6536164	6536165	-
peak_106	1	6536178	6536179	-
peak_107	1	6544276	6544277	-
peak_108	1	6563816	6563817	-
peak_109	1	6651013	6651014	+
peak_110	1	6750070	6750071	+
peak_111	1	6802793	6802794	+
peak_112	1	6826484	6826485	+
peak_113	1	6826490	6826491	+
peak_114	1	7248782	7248783	+
peak_115	1	7284001	7284002	-
peak_116	1	7284002	7284003	-
peak_117	1	7296130	7296131	-
peak_118	1	7391948	7391949	+
peak_119	1	7398284	7398285	+
peak_120	1	7483912	7483913	+
peak_121	1	7564533	7564534	-
peak_122	1	7770588	7770589	+
peak_123	1	7820518	7820519	-
peak_124	1	7820569	7820570	-
peak_125	1	7820613	7820614	-
peak_126	1	7820700	7820701	-
peak_127	1	7820934	7820935	-
peak_128	1	7856482	7856483	-
peak_129	1	7856524	7856525	-
peak_130	1	7944789	7944790	+
peak_131	1	8032884	8032885	+
peak_132	1	8039822	8039823	+
peak_133	1	8143071	8143072	+
peak_134	1	8442751	8442752	+
peak_135	1	8453859	8453860	+
peak_136	1	8454053	8454054	-
peak_137	1	8543916	8543917	+
peak_138	1	8556021	8556022	-
peak_139	1	8556042	8556043	-
peak_140	1	8612604	8612605	+
peak_141	1	8622055	8622056	-
peak_142	1	8698052	8698053	+
peak_143	1	8974292	8974293	-
peak_144	1	8974296	8974297	-
peak_145	1	8975778	8975779	-
peak_146	1	9154480	9154481	-
peak_147	1	9300618	9300619	+
peak_148	1	9302048	9302049	-
peak_149	1	9427245	9427246	+
peak_150	1	9432927	9432928	-
peak_151	1	9558323	9558324	-
peak_152	1	9581945	9581946	-
peak_153	1	9799089	9799090	-
peak_154	1	9906919	9906920	+
peak_155	1	9907062	9907063	-
peak_156	1	9987396	9987397	-
peak_157	1	10040942	10040943	-
peak_158	1	10040944	10040945	-
peak_159	1	10040964	10040965	-
peak_160	1	10041144	10041145	-
peak_161	1	10068925	10068926	+
peak_162	1	10069980	10069981	+
peak_163	1	10087785	10087786	+
peak_164	1	10170216	10170217	-
peak_165	1	10377144	10377145	+
peak_166	1	10388758	10388759	-
peak_167	1	10391261	10391262	-
peak_168	1	10415446	10415447	-
peak_169	1	10428235	10428236	+
peak_170	1	10496351	10496352	-
peak_171	1	10509875	10509876	+
peak_172	1	10540978	10540979	+
peak_173	1	10665341	10665342	+
peak_174	1	10819143	10819144	+
peak_175	1	10847598	10847599	-
peak_176	1	10847677	10847678	-
peak_177	1	10973751	10973752	+
peak_178	1	11067487	11067488	+
peak_179	1	11241380	11241381	+
peak_180	1	11360802	11360803	+
peak_181	1	11483260	11483261	+
peak_182	1	11486688	11486689	+
peak_183	1	11668410	11668411	+
peak_184	1	11688486	11688487	-
peak_185	1	11840345	11840346	+
peak_186	1	11867648	11867649	+
peak_187	1	11908026	11908027	+
peak_188	1	11938655	11938656	-
peak_189	1	11941739	11941740	-
peak_190	1	12148272	12148273	-
peak_191	1	12166521	12166522	-
peak_192	1	12173466	12173467	-
peak_193	1	12246898	12246899	+
peak_194	1	12355822	12355823	-
peak_195	1	12393475	12393476	+
peak_196	1	12427864	12427865	-
peak_197	1	12496892	12496893	+
peak_198	1	12497549	12497550	+
peak_199	1	12518240	12518241	+
peak_200	1	12518403	12518404	+
peak_201	1	12520140	12520141	+
peak_202	1	12566153	12566154	-
peak_203	1	12811610	12811611	+
peak_204	1	12821032	12821033	+
peak_205	1	12959842	12959843	+
peak_206	1	12961176	12961177	+
peak_207	1	13004451	13004452	-
peak_208	1	13033156	13033157	+
peak_209	1	13128792	13128793	+
peak_210	1	13603260	13603261	+
peak_211	1	13777173	13777174	-
peak_212	1	14101149	14101150	-
peak_213	1	14249492	14249493	-
peak_214	1	14259065	14259066	-
peak_215	1	14452584	14452585	+
peak_216	1	14462558	14462559	+
peak_217	1	14505618	14505619	-
peak_218	1	14623852	14623853	+
peak_219	1	14623985	14623986	+
peak_220	1	14796467	14796468	-
peak_221	1	15341549	15341550	-
peak_222	1	15383608	15383609	+
peak_223	1	15731189	15731190	-
peak_224	1	15768735	15768736	-
peak_225	1	15786616	15786617	-
peak_226	1	16118489	16118490	-
peak_227	1	16177992	16177993	-
peak_228	1	16336276	16336277	+
peak_229	1	16465131	16465132	-
peak_230	1	16465132	16465133	-
peak_231	1	16511623	16511624	+
peak_232	1	16776738	16776739	-
peak_233	1	16782890	16782891	-
peak_234	1	16782891	16782892	-
peak_235	1	16791598	16791599	+
peak_236	1	16792170	16792171	+
peak_237	1	17021188	17021189	+
peak_238	1	17063971	17063972	+
peak_239	1	17251887	17251888	-
peak_240	1	17389681	17389682	-
peak_241	1	17435220	17435221	+
peak_242	1	17474159	17474160	+
peak_243	1	17519635	17519636	-
peak_244	1	17519752	17519753	-
peak_245	1	17526348	17526349	-
peak_246	1	17678458	17678459	+
peak_247	1	17715810	17715811	-
peak_248	1	17744957	17744958	+
peak_249	1	18127981	18127982	+
peak_250	1	18175467	18175468	-
peak_251	1	18198981	18198982	-
peak_252	1	18206997	18206998	+
peak_253	1	18440969	18440970	+
peak_254	1	18453382	18453383	-
peak_255	1	18644781	18644782	+
peak_256	1	18696303	18696304	+
peak_257	1	18697410	18697411	+
peak_258	1	18960107	18960108	+
peak_259	1	19099612	19099613	+
peak_260	1	19400455	19400456	-
peak_261	1	19486646	19486647	+
peak_262	1	19524954	19524955	-
peak_263	1	19729916	19729917	+
peak_264	1	19850183	19850184	-
peak_265	1	19971708	19971709	-
peak_266	1	20240921	20240922	-
peak_267	1	20440970	20440971	+
peak_268	1	20482062	20482063	+
peak_269	1	20671208	20671209	+
peak_270	1	20833360	20833361	-
peak_271	1	21074291	21074292	+
peak_272	1	21196559	21196560	+
peak_273	1	21694655	21694656	+
peak_274	1	21718984	21718985	+
peak_275	1	21838613	21838614	+
peak_276	1	21919331	21919332	-
peak_277	1	21991514	21991515	-
peak_278	1	22247937	22247938	-
peak_279	1	22255278	22255279	+
peak_280	1	22282639	22282640	+
peak_281	1	22283159	22283160	-
peak_282	1	22382704	22382705	+
peak_283	1	22488172	22488173	-
peak_284	1	22509617	22509618	+
peak_285	1	22628489	22628490	+
peak_286	1	22634342	22634343	+
peak_287	1	22634606	22634607	+
peak_288	1	22747174	22747175	+
peak_289	1	23248745	23248746	+
peak_290	1	23599648	23599649	-
peak_291	1	23779816	23779817	+
peak_292	1	23790211	23790212	+
peak_293	1	23923204	23923205	-
peak_294	1	23934632	23934633	+
peak_295	1	24193028	24193029	-
peak_296	1	24206959	24206960	+
peak_297	1	24240155	24240156	+
peak_298	1	24304227	24304228	-
peak_299	1	24307621	24307622	+
peak_300	1	24407056	24407057	-
peak_301	1	24407790	24407791	-
peak_302	1	24407791	24407792	-
peak_303	1	24602001	24602002	+
peak_304	1	24669219	24669220	-
peak_305	1	24670733	24670734	-
peak_306	1	24675585	24675586	-
peak_307	1	24675610	24675611	-
peak_308	1	24675642	24675643	-
peak_309	1	24675693	24675694	-
peak_310	1	24675733	24675734	-
peak_311	1	24675850	24675851	-
peak_312	1	24676141	24676142	-
peak_313	1	24680825	24680826	+
peak_314	1	24680828	24680829	+
peak_315	1	24695283	24695284	+
peak_316	1	24811387	24811388	-
peak_317	1	24819002	24819003	-
peak_318	1	24907241	24907242	-
peak_319	1	25586648	25586649	+
peak_320	1	25733556	25733557	+
peak_321	1	25815098	25815099	+
peak_322	1	26121288	26121289	-
peak_323	1	26364338	26364339	-
peak_324	1	26370740	26370741	+
peak_325	1	26526301	26526302	+
peak_326	1	26571793	26571794	-
peak_327	1	26665992	26665993	-
peak_328	1	26691599	26691600	+
peak_329	1	26712084	26712085	-
peak_330	1	26749521	26749522	+
peak_331	1	26753701	26753702	-
peak_332	1	26912649	26912650	+
peak_333	1	26913109	26913110	-
peak_334	1	26914133	26914134	+
peak_335	1	27113367	27113368	-
peak_336	1	27123429	27123430	-
peak_337	1	27173364	27173365	+
peak_338	1	27174570	27174571	+
peak_339	1	27179318	27179319	+
peak_340	1	27354044	27354045	-
peak_341	1	27508750	27508751	-
peak_342	1	27778261	27778262	+
peak_343	1	27800075	27800076	-
peak_344	1	27858480	27858481	+
peak_345	1	27892766	27892767	+
peak_346	1	27912395	27912396	+
peak_347	1	27980482	27980483	-
peak_348	1	27980759	27980760	-
peak_349	1	28079902	28079903	-
peak_350	1	28450534	28450535	-
peak_351	1	28451006	28451007	-
peak_352	1	28461200	28461201	+
peak_353	1	28594193	28594194	-
peak_354	1	28768115	28768116	+
peak_355	1	28794458	28794459	-
peak_356	1	28953537	28953538	+
peak_357	1	29133628	29133629	+
peak_358	1	29233700	29233701	-
peak_359	1	29242557	29242558	+
peak_360	1	29260014	29260015	-
peak_361	1	29278309	29278310	+
peak_362	1	29359877	29359878	+
peak_363	1	29470181	29470182	+
peak_364	1	29543512	29543513	-
peak_365	1	29544516	29544517	-
peak_366	1	29741309	29741310	+
peak_367	1	29789773	29789774	-
peak_368	1	29789774	29789775	-
peak_369	1	29803547	29803548	-
peak_370	1	30220079	30220080	+
peak_371	1	30281709	30281710	-
peak_372	1	30502495	30502496	+
peak_373	1	30627787	30627788	-
peak_374	1	30911584	30911585	-
peak_375	1	31152744	31152745	+
peak_376	1	31772308	31772309	+
peak_377	1	31840669	31840670	-
peak_378	1	31902409	31902410	-
peak_379	1	31902411	31902412	-
peak_380	1	32059553	32059554	+
peak_381	1	32095686	32095687	+
peak_382	1	32095726	32095727	+
peak_383	1	32098762	32098763	-
peak_384	1	32098763	32098764	-
peak_385	1	32161554	32161555	-
peak_386	1	32162200	32162201	+
peak_387	1	32301223	32301224	+
peak_388	1	32380630	32380631	+
peak_389	1	32586650	32586651	-
peak_390	1	32608257	32608258	-
peak_391	1	32762580	32762581	-
peak_392	1	32842051	32842052	-
peak_393	1	32876030	32876031	-
peak_394	1	32895930	32895931	+
peak_395	1	33003152	33003153	-
peak_396	1	33003613	33003614	-
peak_397	1	33004341	33004342	-
peak_398	1	33004342	33004343	-
peak_399	1	33116176	33116177	-
peak_400	1	33220335	33220336	-
peak_401	1	33322481	33322482	-
peak_402	1	33530932	33530933	-
peak_403	1	33543084	33543085	-
peak_404	1	33550166	33550167	-
peak_405	1	33799029	33799030	-
peak_406	1	33799031	33799032	-
peak_407	1	33883835	33883836	-
peak_408	1	33884129	33884130	-
peak_409	1	33884131	33884132	-
peak_410	1	34209224	34209225	-
peak_411	1	34211971	34211972	-
peak_412	1	34257706	34257707	+
peak_413	1	34357653	34357654	-
peak_414	1	34357654	34357655	-
peak_415	1	34369191	34369192	-
peak_416	1	34369192	34369193	-
peak_417	1	34405325	34405326	-
peak_418	1	34622353	34622354	+
peak_419	1	34658588	34658589	+
peak_420	1	34672231	34672232	-
peak_421	1	34709559	34709560	+
peak_422	1	34754584	34754585	+
peak_423	1	34899624	34899625	-
peak_424	1	34950253	34950254	+
peak_425	1	34975084	34975085	+
peak_426	1	35000697	35000698	-
peak_427	1	35075397	35075398	-
peak_428	1	35075398	35075399	-
peak_429	1	35137809	35137810	+
peak_430	1	35141317	35141318	+
peak_431	1	35471965	35471966	+
peak_432	1	35565794	35565795	+
peak_433	1	35654011	35654012	+
peak_434	1	35738106	35738107	+
peak_435	1	35747344	35747345	-
peak_436	1	35833097	35833098	+
peak_437	1	35939297	35939298	-
peak_438	1	35952373	35952374	+
peak_439	1	36221479	36221480	-
peak_440	1	36357780	36357781	+
peak_441	1	36509035	36509036	+
peak_442	1	36509489	36509490	+
peak_443	1	36831760	36831761	-
peak_444	1	36870703	36870704	-
peak_445	1	36921163	36921164	+
peak_446	1	36924105	36924106	-
peak_447	1	36933692	36933693	+
peak_448	1	36955890	36955891	-
peak_449	1	37006034	37006035	-
peak_450	1	37055288	37055289	-
peak_451	1	37055289	37055290	-
peak_452	1	37114105	37114106	+
peak_453	1	37114465	37114466	+
peak_454	1	37114468	37114469	+
peak_455	1	37129398	37129399	+
peak_456	1	37142000	37142001	-
peak_457	1	37205396	37205397	-
peak_458	1	37350070	37350071	+
peak_459	1	37538315	37538316	-
peak_460	1	37668738	37668739	+
peak_461	1	37670155	37670156	+
peak_462	1	37721773	37721774	+
peak_463	1	37728666	37728667	+
peak_464	1	37974042	37974043	+
peak_465	1	38314540	38314541	-
peak_466	1	38316015	38316016	+
peak_467	1	38462000	38462001	-
peak_468	1	38467114	38467115	-
peak_469	1	38472894	38472895	+
peak_470	1	38629435	38629436	-
peak_471	1	38730480	38730481	+
peak_472	1	38854646	38854647	-
peak_473	1	39041630	39041631	+
peak_474	1	39047282	39047283	-
peak_475	1	39117399	39117400	-
peak_476	1	39118105	39118106	-
peak_477	1	39235081	39235082	+
peak_478	1	39434889	39434890	+
peak_479	1	39807177	39807178	-
peak_480	1	39814654	39814655	-
peak_481	1	40063238	40063239	+
peak_482	1	40064497	40064498	+
peak_483	1	40064699	40064700	+
peak_484	1	40234918	40234919	+
peak_485	1	40362293	40362294	+
peak_486	1	40565674	40565675	-
peak_487	1	40565862	40565863	+
peak_488	1	40732964	40732965	+
peak_489	1	41020677	41020678	+
peak_490	1	41121390	41121391	-
peak_491	1	41230307	41230308	+
peak_492	1	41249774	41249775	-
peak_493	1	41249776	41249777	-
peak_494	1	41255283	41255284	+
peak_495	1	41280366	41280367	+
peak_496	1	41280722	41280723	+
peak_497	1	41285089	41285090	+
peak_498	1	41432446	41432447	+
peak_499	1	41484783	41484784	+
peak_500	1	41484864	41484865	+
peak_501	1	41484868	41484869	+
peak_502	1	41970810	41970811	-
peak_503	1	42017408	42017409	+
peak_504	1	42126595	42126596	+
peak_505	1	42147272	42147273	+
peak_506	1	42176702	42176703	+
peak_507	1	42300910	42300911	+
peak_508	1	42324414	42324415	-
peak_509	1	42385006	42385007	-
peak_510	1	42522306	42522307	+
peak_511	1	42585114	42585115	-
peak_512	1	42744215	42744216	+
peak_513	1	42754262	42754263	-
peak_514	1	42754550	42754551	-
peak_515	1	42930544	42930545	-
peak_516	1	43060122	43060123	-
peak_517	1	43068898	43068899	-
peak_518	1	43202073	43202074	-
peak_519	1	43433346	43433347	-
peak_520	1	43764803	43764804	-
peak_521	1	43772701	43772702	+
peak_522	1	44357087	44357088	-
peak_523	1	44624132	44624133	-
peak_524	1	44953659	44953660	+
peak_525	1	45054199	45054200	-
peak_526	1	45119767	45119768	-
peak_527	1	45174095	45174096	+
peak_528	1	45342178	45342179	+
peak_529	1	45342733	45342734	+
peak_530	1	45370591	45370592	+
peak_531	1	45371846	45371847	+
peak_532	1	45406511	45406512	+
peak_533	1	45429933	45429934	-
peak_534	1	45518185	45518186	-
peak_535	1	45620544	45620545	-
peak_536	1	45638157	45638158	+
peak_537	1	45781802	45781803	-
peak_538	1	45784405	45784406	+
peak_539	1	45931763	45931764	-
peak_540	1	46125078	46125079	+
peak_541	1	46388267	46388268	+
peak_542	1	46411193	46411194	+
peak_543	1	46457425	46457426	-
peak_544	1	46540368	46540369	-
peak_545	1	46559520	46559521	-
peak_546	1	46599782	46599783	-
peak_547	1	46683533	46683534	+
peak_548	1	46686455	46686456	-
peak_549	1	46845905	46845906	-
peak_550	1	46845906	46845907	-
peak_551	1	46934578	46934579	-
peak_552	1	47182463	47182464	+
peak_553	1	47333513	47333514	+
peak_554	1	47504302	47504303	+
peak_555	1	47509056	47509057	+
peak_556	1	47561406	47561407	+
peak_557	1	47625707	47625708	+
peak_558	1	47703921	47703922	-
peak_559	1	47804966	47804967	-
peak_560	1	47814852	47814853	+
peak_561	1	47859748	47859749	+
peak_562	1	48210137	48210138	+
peak_563	1	48395644	48395645	-
peak_564	1	48454908	48454909	-
peak_565	1	48472215	48472216	-
peak_566	1	48503326	48503327	-
peak_567	1	48543903	48543904	-
peak_568	1	48637807	48637808	+
peak_569	1	48686343	48686344	-
peak_570	1	48760437	48760438	-
peak_571	1	49211595	49211596	-
peak_572	1	49215638	49215639	-
peak_573	1	49259051	49259052	+
peak_574	1	49259176	49259177	-
peak_575	1	49265958	49265959	+
peak_576	1	49738235	49738236	-
peak_577	1	50102710	50102711	+
peak_578	1	50325895	50325896	-
peak_579	1	50418291	50418292	-
peak_580	1	50418570	50418571	+
peak_581	1	50656718	50656719	-
peak_582	1	50668583	50668584	-
peak_583	1	51091156	51091157	-
peak_584	1	51169683	51169684	+
peak_585	1	51396716	51396717	-
peak_586	1	51404085	51404086	+
peak_587	1	51512930	51512931	+
peak_588	1	51819350	51819351	+
peak_589	1	52093785	52093786	+
peak_590	1	52095868	52095869	+
peak_591	1	52095985	52095986	+
peak_592	1	52466789	52466790	-
peak_593	1	52561270	52561271	+
peak_594	1	52563231	52563232	-
peak_595	1	52602177	52602178	+
peak_596	1	52638713	52638714	+
peak_597	1	52747946	52747947	+
peak_598	1	52759838	52759839	+
peak_599	1	52920465	52920466	-
peak_600	1	53127686	53127687	+
peak_601	1	53252381	53252382	-
peak_602	1	53352303	53352304	+
peak_603	1	53630065	53630066	-
peak_604	1	53691372	53691373	-
peak_605	1	53707185	53707186	-
peak_606	1	53710211	53710212	-
peak_607	1	53776566	53776567	-
peak_608	1	53892351	53892352	+
peak_609	1	53896777	53896778	-
peak_610	1	53941487	53941488	+
peak_611	1	53979629	53979630	-
peak_612	1	53996267	53996268	-
peak_613	1	54186643	54186644	-
peak_614	1	54329160	54329161	+
peak_615	1	54343931	54343932	+
peak_616	1	54567291	54567292	-
peak_617	1	54616994	54616995	-
peak_618	1	54733659	54733660	-
peak_619	1	54825519	54825520	+
peak_620	1	55108237	55108238	+
peak_621	1	55389594	55389595	+
peak_622	1	55501396	55501397	+
peak_623	1	56309272	56309273	+
peak_624	1	56323367	56323368	+
peak_625	1	56444426	56444427	-
peak_626	1	56447460	56447461	+
peak_627	1	56576657	56576658	-
peak_628	1	56714063	56714064	-
peak_629	1	57248158	57248159	-
peak_630	1	57481435	57481436	+
peak_631	1	57481709	57481710	+
peak_632	1	57481784	57481785	+
peak_633	1	57638094	57638095	-
peak_634	1	57949689	57949690	-
peak_635	1	58092205	58092206	+
peak_636	1	58524230	58524231	-
peak_637	1	58713041	58713042	+
peak_638	1	59063100	59063101	+
peak_639	1	59390855	59390856	+
peak_640	1	59581493	59581494	+
peak_641	1	59581660	59581661	-
peak_642	1	59593454	59593455	-
peak_643	1	59784428	59784429	-
peak_644	1	59959175	59959176	+
peak_645	1	60037261	60037262	-
peak_646	1	60166085	60166086	+
peak_647	1	60166902	60166903	+
peak_648	1	60425363	60425364	-
peak_649	1	60599627	60599628	+
peak_650	1	60677434	60677435	+
peak_651	1	60813540	60813541	+
peak_652	1	61015842	61015843	-
peak_653	1	61036519	61036520	-
peak_654	1	61088285	61088286	+
peak_655	1	61614835	61614836	+
peak_656	1	61626487	61626488	-
peak_657	1	61650220	61650221	-
peak_658	1	61710364	61710365	-
peak_659	1	61713889	61713890	+
peak_660	1	62063563	62063564	-
peak_661	1	62210378	62210379	-
peak_662	1	62336013	62336014	+
peak_663	1	62460614	62460615	-
peak_664	1	62500604	62500605	-
peak_665	1	62504868	62504869	-
peak_666	1	62534218	62534219	-
peak_667	1	62641675	62641676	-
peak_668	1	62641676	62641677	-
peak_669	1	63032967	63032968	+
peak_670	1	63035722	63035723	+
peak_671	1	63049628	63049629	+
peak_672	1	63535611	63535612	-
peak_673	1	63556535	63556536	-
peak_674	1	63576958	63576959	+
peak_675	1	63590235	63590236	-
peak_676	1	63673654	63673655	+
peak_677	1	63676238	63676239	-
peak_678	1	63708117	63708118	+
peak_679	1	64006927	64006928	+
peak_680	1	64397608	64397609	+
peak_681	1	64444310	64444311	+
peak_682	1	64624996	64624997	+
peak_683	1	64716568	64716569	-
peak_684	1	64946177	64946178	+
peak_685	1	65068449	65068450	-
peak_686	1	65347039	65347040	+
peak_687	1	65432901	65432902	-
peak_688	1	65505810	65505811	-
peak_689	1	65508296	65508297	+
peak_690	1	65665190	65665191	+
peak_691	1	65736874	65736875	+
peak_692	1	65751242	65751243	+
peak_693	1	65751302	65751303	+
peak_694	1	65770002	65770003	+
peak_695	1	65966970	65966971	+
peak_696	1	66000487	66000488	+
peak_697	1	66023050	66023051	-
peak_698	1	66029927	66029928	+
peak_699	1	66046045	66046046	+
peak_700	1	66106366	66106367	+
peak_701	1	66125592	66125593	+
peak_702	1	66227782	66227783	+
peak_703	1	66300690	66300691	-
peak_704	1	66310716	66310717	+
peak_705	1	66467065	66467066	-
peak_706	1	66647379	66647380	+
peak_707	1	66962028	66962029	+
peak_708	1	67084298	67084299	-
peak_709	1	67136099	67136100	+
peak_710	1	67143736	67143737	+
peak_711	1	67186430	67186431	-
peak_712	1	67413657	67413658	+
peak_713	1	67437755	67437756	-
peak_714	1	68092329	68092330	+
peak_715	1	68122567	68122568	-
peak_716	1	68122878	68122879	-
peak_717	1	68508658	68508659	+
peak_718	1	68613790	68613791	+
peak_719	1	68883905	68883906	+
peak_720	1	69097497	69097498	-
peak_721	1	69383468	69383469	-
peak_722	1	69409447	69409448	+
peak_723	1	69515806	69515807	+
peak_724	1	69696468	69696469	+
peak_725	1	69737346	69737347	-
peak_726	1	69897285	69897286	+
peak_727	1	70277000	70277001	-
peak_728	1	70315124	70315125	+
peak_729	1	70335958	70335959	-
peak_730	1	70436623	70436624	-
peak_731	1	70577274	70577275	+
peak_732	1	70614897	70614898	-
peak_733	1	70730936	70730937	+
peak_734	1	70771453	70771454	-
peak_735	1	71134189	71134190	-
peak_736	1	71595298	71595299	+
peak_737	1	71711198	71711199	+
peak_738	1	71919254	71919255	-
peak_739	1	72331280	72331281	+
peak_740	1	72361166	72361167	+
peak_741	1	72447824	72447825	-
peak_742	1	72576710	72576711	+
peak_743	1	72625059	72625060	+
peak_744	1	73389224	73389225	-
peak_745	1	73390758	73390759	-
peak_746	1	73765218	73765219	-
peak_747	1	73765320	73765321	+
peak_748	1	73888774	73888775	-
peak_749	1	73949000	73949001	-
peak_750	1	74175241	74175242	-
peak_751	1	74222901	74222902	+
peak_752	1	74223126	74223127	+
peak_753	1	74237692	74237693	-
peak_754	1	74271993	74271994	-
peak_755	1	74273528	74273529	+
peak_756	1	74287006	74287007	-
peak_757	1	74366096	74366097	-
peak_758	1	74512667	74512668	+
peak_759	1	74529141	74529142	+
peak_760	1	74570226	74570227	+
peak_761	1	74618687	74618688	-
peak_762	1	74787744	74787745	-
peak_763	1	74866097	74866098	-
peak_764	1	75136088	75136089	+
peak_765	1	75150393	75150394	+
peak_766	1	75423447	75423448	-
peak_767	1	75538186	75538187	+
peak_768	1	75666977	75666978	-
peak_769	1	75700630	75700631	+
peak_770	1	76149306	76149307	+
peak_771	1	76173964	76173965	-
peak_772	1	76213306	76213307	-
peak_773	1	76879022	76879023	+
peak_774	1	76879123	76879124	+
peak_775	1	77083438	77083439	+
peak_776	1	77251912	77251913	-
peak_777	1	77419559	77419560	-
peak_778	1	77720551	77720552	-
peak_779	1	77791013	77791014	+
peak_780	1	77820782	77820783	-
peak_781	1	78638411	78638412	+
peak_782	1	78728805	78728806	-
peak_783	1	79047402	79047403	+
peak_784	1	79217520	79217521	-
peak_785	1	79230255	79230256	+
peak_786	1	79337433	79337434	+
peak_787	1	79338016	79338017	+
peak_788	1	79338218	79338219	+
peak_789	1	79455342	79455343	+
peak_790	1	79738236	79738237	-
peak_791	1	79760972	79760973	-
peak_792	1	80191378	80191379	-
peak_793	1	80191745	80191746	-
peak_794	1	80202014	80202015	-
peak_795	1	80224662	80224663	+
peak_796	1	80333193	80333194	+
peak_797	1	80385145	80385146	+
peak_798	1	80510582	80510583	-
peak_799	1	80548544	80548545	+
peak_800	1	80673209	80673210	-
peak_801	1	80776049	80776050	-
peak_802	1	80909719	80909720	+
peak_803	1	80929734	80929735	+
peak_804	1	80990646	80990647	-
peak_805	1	81115073	81115074	+
peak_806	1	81235720	81235721	-
peak_807	1	81929477	81929478	-
peak_808	1	82024159	82024160	-
peak_809	1	82035750	82035751	+
peak_810	1	82387647	82387648	-
peak_811	1	82394053	82394054	-
peak_812	1	82507017	82507018	+
peak_813	1	82507020	82507021	+
peak_814	1	82922884	82922885	+
peak_815	1	83334458	83334459	-
peak_816	1	83414104	83414105	-
peak_817	1	83533300	83533301	-
peak_818	1	83539532	83539533	+
peak_819	1	83795536	83795537	-
peak_820	1	84073831	84073832	-
peak_821	1	84335137	84335138	+
peak_822	1	84424874	84424875	+
peak_823	1	84449788	84449789	-
peak_824	1	84480402	84480403	-
peak_825	1	84553543	84553544	-
peak_826	1	84767135	84767136	-
