peak_189	1	11941739	11941738	-
peak_190	1	12148272	12148271	-
peak_191	1	12166521	12166520	-
peak_192	1	12173466	12173465	-
peak_193	1	12246899	12246900	+
peak_194	1	12355822	12355821	-
peak_195	1	12393476	12393477	+
peak_196	1	12427864	12427863	-
peak_197	1	12496893	12496894	+
peak_198	1	12497550	12497551	+
peak_199	1	12518241	12518242	+
peak_200	1	12518404	12518405	+
peak_201	1	12520141	12520142	+
peak_202	1	12566153	12566152	-
peak_203	1	12811611	12811612	+
peak_204	1	12821033	12821034	+
peak_205	1	12959843	12959844	+
peak_206	1	12961177	12961178	+
peak_207	1	13004451	13004450	-
peak_208	1	13033157	13033158	+
peak_209	1	13128793	13128794	+
peak_210	1	13603261	13603262	+
peak_211	1	13777173	13777172	-
peak_212	1	14101149	14101148	-
peak_213	1	14249492	14249491	-
peak_214	1	14259065	14259064	-
peak_215	1	14452585	14452586	+
peak_216	1	14462559	14462560	+
peak_217	1	14505618	14505617	-
peak_218	1	14623853	14623854	+
peak_219	1	14623986	14623987	+
peak_220	1	14796467	14796466	-
peak_221	1	15341549	15341548	-
peak_222	1	15383609	15383610	+
peak_223	1	15731189	15731188	-
peak_224	1	15768735	15768734	-
peak_225	1	15786616	15786615	-
peak_226	1	16118489	16118488	-
peak_227	1	16177992	16177991	-
peak_228	1	16336277	16336278	+
peak_229	1	16465131	16465130	-
peak_230	1	16465132	16465131	-
peak_231	1	16511624	16511625	+
peak_232	1	16776738	16776737	-
peak_233	1	16782890	16782889	-
peak_234	1	16782891	16782890	-
peak_235	1	16791599	16791600	+
peak_236	1	16792171	16792172	+
peak_237	1	17021189	17021190	+
peak_238	1	17063972	17063973	+
peak_239	1	17251887	17251886	-
peak_240	1	17389681	17389680	-
peak_241	1	17435221	17435222	+
peak_242	1	17474160	17474161	+
peak_243	1	17519635	17519634	-
peak_244	1	17519752	17519751	-
peak_245	1	17526348	17526347	-
peak_246	1	17678459	17678460	+
peak_247	1	17715810	17715809	-
peak_248	1	17744958	17744959	+
peak_249	1	18127982	18127983	+
peak_250	1	18175467	18175466	-
peak_251	1	18198981	18198980	-
peak_252	1	18206998	18206999	+
peak_253	1	18440970	18440971	+
peak_254	1	18453382	18453381	-
peak_255	1	18644782	18644783	+
peak_256	1	18696304	18696305	+
peak_257	1	18697411	18697412	+
peak_258	1	18960108	18960109	+
peak_259	1	19099613	19099614	+
peak_260	1	19400455	19400454	-
peak_261	1	19486647	19486648	+
peak_262	1	19524954	19524953	-
peak_263	1	19729917	19729918	+
peak_264	1	19850183	19850182	-
peak_265	1	19971708	19971707	-
peak_266	1	20240921	20240920	-
peak_267	1	20440971	20440972	+
peak_268	1	20482063	20482064	+
peak_269	1	20671209	20671210	+
peak_270	1	20833360	20833359	-
peak_271	1	21074292	21074293	+
peak_272	1	21196560	21196561	+
peak_273	1	21694656	21694657	+
peak_274	1	21718985	21718986	+
peak_275	1	21838614	21838615	+
peak_276	1	21919331	21919330	-
peak_277	1	21991514	21991513	-
peak_278	1	22247937	22247936	-
peak_279	1	22255279	22255280	+
peak_280	1	22282640	22282641	+
peak_281	1	22283159	22283158	-
peak_282	1	22382705	22382706	+
peak_283	1	22488172	22488171	-
peak_284	1	22509618	22509619	+
peak_285	1	22628490	22628491	+
peak_286	1	22634343	22634344	+
peak_287	1	22634607	22634608	+
peak_288	1	22747175	22747176	+
peak_289	1	23248746	23248747	+
peak_290	1	23599648	23599647	-
peak_291	1	23779817	23779818	+
peak_292	1	23790212	23790213	+
peak_293	1	23923204	23923203	-
peak_294	1	23934633	23934634	+
peak_295	1	24193028	24193027	-
peak_296	1	24206960	24206961	+
peak_297	1	24240156	24240157	+
peak_298	1	24304227	24304226	-
peak_299	1	24307622	24307623	+
peak_300	1	24407056	24407055	-
peak_301	1	24407790	24407789	-
peak_302	1	24407791	24407790	-
peak_303	1	24602002	24602003	+
peak_304	1	24669219	24669218	-
peak_305	1	24670733	24670732	-
peak_306	1	24675585	24675584	-
peak_307	1	24675610	24675609	-
peak_308	1	24675642	24675641	-
peak_309	1	24675693	24675692	-
peak_310	1	24675733	24675732	-
peak_311	1	24675850	24675849	-
peak_312	1	24676141	24676140	-
peak_313	1	24680826	24680827	+
peak_314	1	24680829	24680830	+
peak_315	1	24695284	24695285	+
peak_316	1	24811387	24811386	-
peak_317	1	24819002	24819001	-
peak_318	1	24907241	24907240	-
peak_319	1	25586649	25586650	+
peak_320	1	25733557	25733558	+
peak_321	1	25815099	25815100	+
peak_322	1	26121288	26121287	-
peak_323	1	26364338	26364337	-
peak_324	1	26370741	26370742	+
peak_325	1	26526302	26526303	+
peak_326	1	26571793	26571792	-
peak_327	1	26665992	26665991	-
peak_328	1	26691600	26691601	+
peak_329	1	26712084	26712083	-
peak_330	1	26749522	26749523	+
peak_331	1	26753701	26753700	-
peak_332	1	26912650	26912651	+
peak_333	1	26913109	26913108	-
peak_334	1	26914134	26914135	+
peak_335	1	27113367	27113366	-
peak_336	1	27123429	27123428	-
peak_337	1	27173365	27173366	+
peak_338	1	27174571	27174572	+
peak_339	1	27179319	27179320	+
peak_340	1	27354044	27354043	-
peak_341	1	27508750	27508749	-
peak_342	1	27778262	27778263	+
peak_343	1	27800075	27800074	-
peak_344	1	27858481	27858482	+
peak_345	1	27892767	27892768	+
peak_346	1	27912396	27912397	+
peak_347	1	27980482	27980481	-
peak_348	1	27980759	27980758	-
peak_349	1	28079902	28079901	-
peak_350	1	28450534	28450533	-
peak_351	1	28451006	28451005	-
peak_352	1	28461201	28461202	+
peak_353	1	28594193	28594192	-
peak_354	1	28768116	28768117	+
peak_355	1	28794458	28794457	-
peak_356	1	28953538	28953539	+
peak_357	1	29133629	29133630	+
peak_358	1	29233700	29233699	-
peak_359	1	29242558	29242559	+
peak_360	1	29260014	29260013	-
peak_361	1	29278310	29278311	+
peak_362	1	29359878	29359879	+
peak_363	1	29470182	29470183	+
peak_364	1	29543512	29543511	-
peak_365	1	29544516	29544515	-
peak_366	1	29741310	29741311	+
peak_367	1	29789773	29789772	-
peak_368	1	29789774	29789773	-
peak_369	1	29803547	29803546	-
peak_370	1	30220080	30220081	+
peak_371	1	30281709	30281708	-
peak_372	1	30502496	30502497	+
peak_373	1	30627787	30627786	-
peak_374	1	30911584	30911583	-
peak_375	1	31152745	31152746	+
peak_376	1	31772309	31772310	+
peak_377	1	31840669	31840668	-
peak_378	1	31902409	31902408	-
peak_379	1	31902411	31902410	-
peak_380	1	32059554	32059555	+
peak_381	1	32095687	32095688	+
peak_382	1	32095727	32095728	+
peak_383	1	32098762	32098761	-
peak_384	1	32098763	32098762	-
peak_385	1	32161554	32161553	-
peak_386	1	32162201	32162202	+
peak_387	1	32301224	32301225	+
peak_388	1	32380631	32380632	+
peak_389	1	32586650	32586649	-
peak_390	1	32608257	32608256	-
peak_391	1	32762580	32762579	-
peak_392	1	32842051	32842050	-
peak_393	1	32876030	32876029	-
peak_394	1	32895931	32895932	+
peak_395	1	33003152	33003151	-
peak_396	1	33003613	33003612	-
peak_397	1	33004341	33004340	-
peak_398	1	33004342	33004341	-
peak_399	1	33116176	33116175	-
peak_400	1	33220335	33220334	-
peak_401	1	33322481	33322480	-
peak_402	1	33530932	33530931	-
peak_403	1	33543084	33543083	-
peak_404	1	33550166	33550165	-
peak_405	1	33799029	33799028	-
peak_406	1	33799031	33799030	-
peak_407	1	33883835	33883834	-
peak_408	1	33884129	33884128	-
peak_409	1	33884131	33884130	-
peak_410	1	34209224	34209223	-
peak_411	1	34211971	34211970	-
peak_412	1	34257707	34257708	+
peak_413	1	34357653	34357652	-
peak_414	1	34357654	34357653	-
peak_415	1	34369191	34369190	-
peak_416	1	34369192	34369191	-
peak_417	1	34405325	34405324	-
peak_418	1	34622354	34622355	+
peak_419	1	34658589	34658590	+
peak_420	1	34672231	34672230	-
peak_421	1	34709560	34709561	+
peak_422	1	34754585	34754586	+
peak_423	1	34899624	34899623	-
peak_424	1	34950254	34950255	+
peak_425	1	34975085	34975086	+
peak_426	1	35000697	35000696	-
peak_427	1	35075397	35075396	-
peak_428	1	35075398	35075397	-
peak_429	1	35137810	35137811	+
peak_430	1	35141318	35141319	+
peak_431	1	35471966	35471967	+
peak_432	1	35565795	35565796	+
peak_433	1	35654012	35654013	+
peak_434	1	35738107	35738108	+
peak_435	1	35747344	35747343	-
peak_436	1	35833098	35833099	+
peak_437	1	35939297	35939296	-
peak_438	1	35952374	35952375	+
peak_439	1	36221479	36221478	-
peak_440	1	36357781	36357782	+
peak_441	1	36509036	36509037	+
peak_442	1	36509490	36509491	+
peak_443	1	36831760	36831759	-
peak_444	1	36870703	36870702	-
peak_445	1	36921164	36921165	+
peak_446	1	36924105	36924104	-
peak_447	1	36933693	36933694	+
peak_448	1	36955890	36955889	-
peak_449	1	37006034	37006033	-
peak_450	1	37055288	37055287	-
peak_451	1	37055289	37055288	-
peak_452	1	37114106	37114107	+
peak_453	1	37114466	37114467	+
peak_454	1	37114469	37114470	+
peak_455	1	37129399	37129400	+
peak_456	1	37142000	37141999	-
peak_457	1	37205396	37205395	-
peak_458	1	37350071	37350072	+
peak_459	1	37538315	37538314	-
peak_460	1	37668739	37668740	+
peak_461	1	37670156	37670157	+
peak_462	1	37721774	37721775	+
peak_463	1	37728667	37728668	+
peak_464	1	37974043	37974044	+
peak_465	1	38314540	38314539	-
peak_466	1	38316016	38316017	+
peak_467	1	38462000	38461999	-
peak_468	1	38467114	38467113	-
peak_469	1	38472895	38472896	+
peak_470	1	38629435	38629434	-
peak_471	1	38730481	38730482	+
peak_472	1	38854646	38854645	-
peak_473	1	39041631	39041632	+
peak_474	1	39047282	39047281	-
peak_475	1	39117399	39117398	-
peak_476	1	39118105	39118104	-
peak_477	1	39235082	39235083	+
peak_478	1	39434890	39434891	+
peak_479	1	39807177	39807176	-
peak_480	1	39814654	39814653	-
peak_481	1	40063239	40063240	+
peak_482	1	40064498	40064499	+
peak_483	1	40064700	40064701	+
peak_484	1	40234919	40234920	+
peak_485	1	40362294	40362295	+
peak_486	1	40565674	40565673	-
peak_487	1	40565863	40565864	+
peak_488	1	40732965	40732966	+
peak_489	1	41020678	41020679	+
peak_490	1	41121390	41121389	-
peak_491	1	41230308	41230309	+
peak_492	1	41249774	41249773	-
peak_493	1	41249776	41249775	-
peak_494	1	41255284	41255285	+
peak_495	1	41280367	41280368	+
peak_496	1	41280723	41280724	+
peak_497	1	41285090	41285091	+
peak_498	1	41432447	41432448	+
peak_499	1	41484784	41484785	+
peak_500	1	41484865	41484866	+
peak_501	1	41484869	41484870	+
peak_502	1	41970810	41970809	-
peak_503	1	42017409	42017410	+
peak_504	1	42126596	42126597	+
peak_505	1	42147273	42147274	+
peak_506	1	42176703	42176704	+
peak_507	1	42300911	42300912	+
peak_508	1	42324414	42324413	-
peak_509	1	42385006	42385005	-
peak_510	1	42522307	42522308	+
peak_511	1	42585114	42585113	-
peak_512	1	42744216	42744217	+
peak_513	1	42754262	42754261	-
peak_514	1	42754550	42754549	-
peak_515	1	42930544	42930543	-
peak_516	1	43060122	43060121	-
peak_517	1	43068898	43068897	-
peak_518	1	43202073	43202072	-
peak_519	1	43433346	43433345	-
peak_520	1	43764803	43764802	-
peak_521	1	43772702	43772703	+
peak_522	1	44357087	44357086	-
peak_523	1	44624132	44624131	-
peak_524	1	44953660	44953661	+
peak_525	1	45054199	45054198	-
peak_526	1	45119767	45119766	-
peak_527	1	45174096	45174097	+
peak_528	1	45342179	45342180	+
peak_529	1	45342734	45342735	+
peak_530	1	45370592	45370593	+
peak_531	1	45371847	45371848	+
peak_532	1	45406512	45406513	+
peak_533	1	45429933	45429932	-
peak_534	1	45518185	45518184	-
peak_535	1	45620544	45620543	-
peak_536	1	45638158	45638159	+
peak_537	1	45781802	45781801	-
peak_538	1	45784406	45784407	+
peak_539	1	45931763	45931762	-
peak_540	1	46125079	46125080	+
peak_541	1	46388268	46388269	+
peak_542	1	46411194	46411195	+
peak_543	1	46457425	46457424	-
peak_544	1	46540368	46540367	-
peak_545	1	46559520	46559519	-
peak_546	1	46599782	46599781	-
peak_547	1	46683534	46683535	+
peak_548	1	46686455	46686454	-
peak_549	1	46845905	46845904	-
peak_550	1	46845906	46845905	-
peak_551	1	46934578	46934577	-
peak_552	1	47182464	47182465	+
peak_553	1	47333514	47333515	+
peak_554	1	47504303	47504304	+
peak_555	1	47509057	47509058	+
peak_556	1	47561407	47561408	+
peak_557	1	47625708	47625709	+
peak_558	1	47703921	47703920	-
peak_559	1	47804966	47804965	-
peak_560	1	47814853	47814854	+
peak_561	1	47859749	47859750	+
peak_562	1	48210138	48210139	+
peak_563	1	48395644	48395643	-
peak_564	1	48454908	48454907	-
peak_565	1	48472215	48472214	-
peak_566	1	48503326	48503325	-
peak_567	1	48543903	48543902	-
peak_568	1	48637808	48637809	+
peak_569	1	48686343	48686342	-
peak_570	1	48760437	48760436	-
peak_571	1	49211595	49211594	-
peak_572	1	49215638	49215637	-
peak_573	1	49259052	49259053	+
peak_574	1	49259176	49259175	-
peak_575	1	49265959	49265960	+
peak_576	1	49738235	49738234	-
peak_577	1	50102711	50102712	+
peak_578	1	50325895	50325894	-
peak_579	1	50418291	50418290	-
peak_580	1	50418571	50418572	+
peak_581	1	50656718	50656717	-
peak_582	1	50668583	50668582	-
peak_583	1	51091156	51091155	-
peak_584	1	51169684	51169685	+
peak_585	1	51396716	51396715	-
peak_586	1	51404086	51404087	+
peak_587	1	51512931	51512932	+
peak_588	1	51819351	51819352	+
peak_589	1	52093786	52093787	+
peak_590	1	52095869	52095870	+
peak_591	1	52095986	52095987	+
peak_592	1	52466789	52466788	-
peak_593	1	52561271	52561272	+
peak_594	1	52563231	52563230	-
peak_595	1	52602178	52602179	+
peak_596	1	52638714	52638715	+
peak_597	1	52747947	52747948	+
peak_598	1	52759839	52759840	+
peak_599	1	52920465	52920464	-
peak_600	1	53127687	53127688	+
peak_601	1	53252381	53252380	-
peak_602	1	53352304	53352305	+
peak_603	1	53630065	53630064	-
peak_604	1	53691372	53691371	-
peak_605	1	53707185	53707184	-
peak_606	1	53710211	53710210	-
peak_607	1	53776566	53776565	-
peak_608	1	53892352	53892353	+
peak_609	1	53896777	53896776	-
peak_610	1	53941488	53941489	+
peak_611	1	53979629	53979628	-
peak_612	1	53996267	53996266	-
peak_613	1	54186643	54186642	-
peak_614	1	54329161	54329162	+
peak_615	1	54343932	54343933	+
peak_616	1	54567291	54567290	-
peak_617	1	54616994	54616993	-
peak_618	1	54733659	54733658	-
peak_619	1	54825520	54825521	+
peak_620	1	55108238	55108239	+
peak_621	1	55389595	55389596	+
peak_622	1	55501397	55501398	+
peak_623	1	56309273	56309274	+
peak_624	1	56323368	56323369	+
peak_625	1	56444426	56444425	-
peak_626	1	56447461	56447462	+
peak_627	1	56576657	56576656	-
peak_628	1	56714063	56714062	-
peak_629	1	57248158	57248157	-
peak_630	1	57481436	57481437	+
peak_631	1	57481710	57481711	+
peak_632	1	57481785	57481786	+
peak_633	1	57638094	57638093	-
peak_634	1	57949689	57949688	-
peak_635	1	58092206	58092207	+
peak_636	1	58524230	58524229	-
peak_637	1	58713042	58713043	+
peak_638	1	59063101	59063102	+
peak_639	1	59390856	59390857	+
peak_640	1	59581494	59581495	+
peak_641	1	59581660	59581659	-
peak_642	1	59593454	59593453	-
peak_643	1	59784428	59784427	-
peak_644	1	59959176	59959177	+
peak_645	1	60037261	60037260	-
peak_646	1	60166086	60166087	+
peak_647	1	60166903	60166904	+
peak_648	1	60425363	60425362	-
peak_649	1	60599628	60599629	+
peak_650	1	60677435	60677436	+
peak_651	1	60813541	60813542	+
peak_652	1	61015842	61015841	-
peak_653	1	61036519	61036518	-
peak_654	1	61088286	61088287	+
peak_655	1	61614836	61614837	+
peak_656	1	61626487	61626486	-
peak_657	1	61650220	61650219	-
peak_658	1	61710364	61710363	-
peak_659	1	61713890	61713891	+
peak_660	1	62063563	62063562	-
peak_661	1	62210378	62210377	-
peak_662	1	62336014	62336015	+
peak_663	1	62460614	62460613	-
peak_664	1	62500604	62500603	-
peak_665	1	62504868	62504867	-
peak_666	1	62534218	62534217	-
peak_667	1	62641675	62641674	-
peak_668	1	62641676	62641675	-
peak_669	1	63032968	63032969	+
peak_670	1	63035723	63035724	+
peak_671	1	63049629	63049630	+
peak_672	1	63535611	63535610	-
peak_673	1	63556535	63556534	-
peak_674	1	63576959	63576960	+
peak_675	1	63590235	63590234	-
peak_676	1	63673655	63673656	+
peak_677	1	63676238	63676237	-
peak_678	1	63708118	63708119	+
peak_679	1	64006928	64006929	+
peak_680	1	64397609	64397610	+
peak_681	1	64444311	64444312	+
peak_682	1	64624997	64624998	+
peak_683	1	64716568	64716567	-
peak_684	1	64946178	64946179	+
peak_685	1	65068449	65068448	-
peak_686	1	65347040	65347041	+
peak_687	1	65432901	65432900	-
peak_688	1	65505810	65505809	-
peak_689	1	65508297	65508298	+
peak_690	1	65665191	65665192	+
peak_691	1	65736875	65736876	+
peak_692	1	65751243	65751244	+
peak_693	1	65751303	65751304	+
peak_694	1	65770003	65770004	+
peak_695	1	65966971	65966972	+
peak_696	1	66000488	66000489	+
peak_697	1	66023050	66023049	-
peak_698	1	66029928	66029929	+
peak_699	1	66046046	66046047	+
peak_700	1	66106367	66106368	+
peak_701	1	66125593	66125594	+
peak_702	1	66227783	66227784	+
peak_703	1	66300690	66300689	-
peak_704	1	66310717	66310718	+
peak_705	1	66467065	66467064	-
peak_706	1	66647380	66647381	+
peak_707	1	66962029	66962030	+
peak_708	1	67084298	67084297	-
peak_709	1	67136100	67136101	+
peak_710	1	67143737	67143738	+
peak_711	1	67186430	67186429	-
peak_712	1	67413658	67413659	+
peak_713	1	67437755	67437754	-
peak_714	1	68092330	68092331	+
peak_715	1	68122567	68122566	-
peak_716	1	68122878	68122877	-
peak_717	1	68508659	68508660	+
peak_718	1	68613791	68613792	+
peak_719	1	68883906	68883907	+
peak_720	1	69097497	69097496	-
peak_721	1	69383468	69383467	-
peak_722	1	69409448	69409449	+
peak_723	1	69515807	69515808	+
peak_724	1	69696469	69696470	+
peak_725	1	69737346	69737345	-
peak_726	1	69897286	69897287	+
peak_727	1	70277000	70276999	-
peak_728	1	70315125	70315126	+
peak_729	1	70335958	70335957	-
peak_730	1	70436623	70436622	-
peak_731	1	70577275	70577276	+
peak_732	1	70614897	70614896	-
peak_733	1	70730937	70730938	+
peak_734	1	70771453	70771452	-
peak_735	1	71134189	71134188	-
peak_736	1	71595299	71595300	+
peak_737	1	71711199	71711200	+
peak_738	1	71919254	71919253	-
peak_739	1	72331281	72331282	+
peak_740	1	72361167	72361168	+
peak_741	1	72447824	72447823	-
peak_742	1	72576711	72576712	+
peak_743	1	72625060	72625061	+
peak_744	1	73389224	73389223	-
peak_745	1	73390758	73390757	-
peak_746	1	73765218	73765217	-
peak_747	1	73765321	73765322	+
peak_748	1	73888774	73888773	-
peak_749	1	73949000	73948999	-
peak_750	1	74175241	74175240	-
peak_751	1	74222902	74222903	+
peak_752	1	74223127	74223128	+
peak_753	1	74237692	74237691	-
peak_754	1	74271993	74271992	-
peak_755	1	74273529	74273530	+
peak_756	1	74287006	74287005	-
peak_757	1	74366096	74366095	-
peak_758	1	74512668	74512669	+
peak_759	1	74529142	74529143	+
peak_760	1	74570227	74570228	+
peak_761	1	74618687	74618686	-
peak_762	1	74787744	74787743	-
peak_763	1	74866097	74866096	-
peak_764	1	75136089	75136090	+
peak_765	1	75150394	75150395	+
peak_766	1	75423447	75423446	-
peak_767	1	75538187	75538188	+
peak_768	1	75666977	75666976	-
peak_769	1	75700631	75700632	+
peak_770	1	76149307	76149308	+
peak_771	1	76173964	76173963	-
peak_772	1	76213306	76213305	-
peak_773	1	76879023	76879024	+
peak_774	1	76879124	76879125	+
peak_775	1	77083439	77083440	+
peak_776	1	77251912	77251911	-
peak_777	1	77419559	77419558	-
peak_778	1	77720551	77720550	-
peak_779	1	77791014	77791015	+
peak_780	1	77820782	77820781	-
peak_781	1	78638412	78638413	+
peak_782	1	78728805	78728804	-
peak_783	1	79047403	79047404	+
peak_784	1	79217520	79217519	-
peak_785	1	79230256	79230257	+
peak_786	1	79337434	79337435	+
peak_787	1	79338017	79338018	+
peak_788	1	79338219	79338220	+
peak_789	1	79455343	79455344	+
peak_790	1	79738236	79738235	-
peak_791	1	79760972	79760971	-
peak_792	1	80191378	80191377	-
peak_793	1	80191745	80191744	-
peak_794	1	80202014	80202013	-
peak_795	1	80224663	80224664	+
peak_796	1	80333194	80333195	+
peak_797	1	80385146	80385147	+
peak_798	1	80510582	80510581	-
peak_799	1	80548545	80548546	+
peak_800	1	80673209	80673208	-
peak_801	1	80776049	80776048	-
peak_802	1	80909720	80909721	+
peak_803	1	80929735	80929736	+
peak_804	1	80990646	80990645	-
peak_805	1	81115074	81115075	+
peak_806	1	81235720	81235719	-
peak_807	1	81929477	81929476	-
peak_808	1	82024159	82024158	-
peak_809	1	82035751	82035752	+
peak_810	1	82387647	82387646	-
peak_811	1	82394053	82394052	-
peak_812	1	82507018	82507019	+
peak_813	1	82507021	82507022	+
peak_814	1	82922885	82922886	+
peak_815	1	83334458	83334457	-
peak_816	1	83414104	83414103	-
peak_817	1	83533300	83533299	-
peak_818	1	83539533	83539534	+
peak_819	1	83795536	83795535	-
peak_820	1	84073831	84073830	-
peak_821	1	84335138	84335139	+
peak_822	1	84424875	84424876	+
peak_823	1	84449788	84449787	-
peak_824	1	84480402	84480401	-
peak_825	1	84553543	84553542	-
peak_826	1	84767135	84767134	-
